incident_id,incident_date,year,state_abbr,agency_id,agency_name,agency_type,agency_state_abbr,agency_state_name,multi_agency_incident
8163,2022-06-18,2022,AZ,817,Arizona Department of Public Safety,state_police,AZ,Arizona,False
8170,2022-06-18,2022,TX,951,Texas Department of Public Safety,state_police,TX,Texas,False
8149,2022-06-19,2022,CA,3493,Solano County Sheriff's Office,sheriff,CA,California,False
8150,2022-06-19,2022,CA,38,Los Angeles Police Department,local_police,CA,California,False
8151,2022-06-19,2022,OK,3494,Caddo County Sheriff's Office,sheriff,OK,Oklahoma,False
8152,2022-06-19,2022,NH,2443,Manchester Police Department,local_police,NH,New Hampshire,True
8152,2022-06-19,2022,NH,1998,New Hampshire State Police,state_police,NH,New Hampshire,True
8154,2022-06-19,2022,NM,508,Albuquerque Police Department,local_police,NM,New Mexico,False
8171,2022-06-19,2022,VA,3496,Dickenson County Sheriff's Office,sheriff,VA,Virginia,False
8167,2022-06-20,2022,OK,1579,Ponca City Police Department,local_police,OK,Oklahoma,False
8168,2022-06-20,2022,AK,776,Fairbanks Police Department,local_police,AK,Alaska,True
8168,2022-06-20,2022,AK,775,Alaska State Troopers,state_police,AK,Alaska,True
8608,2022-06-20,2022,TX,2114,Abilene Police Department,local_police,TX,Texas,False
8164,2022-06-21,2022,VA,1027,Norfolk Police Department,local_police,VA,Virginia,False
8165,2022-06-21,2022,TX,784,Smith County Sheriff's Office,sheriff,TX,Texas,False
8166,2022-06-21,2022,CA,236,San Bernardino County Sheriff's Department,sheriff,CA,California,False
8169,2022-06-21,2022,CA,45,Fontana Police Department,local_police,CA,California,False
8172,2022-06-21,2022,OH,1831,Allen County Sheriff's Department,sheriff,OH,Ohio,False
8173,2022-06-21,2022,ME,3497,Hancock County Sheriff's Office,sheriff,ME,Maine,True
8173,2022-06-21,2022,ME,514,Maine State Police,state_police,ME,Maine,True
8174,2022-06-22,2022,CA,92,San Jose Police Department,local_police,CA,California,False
8175,2022-06-22,2022,MI,3498,Albion Department of Public Safety,local_police,MI,Michigan,False
8181,2022-06-22,2022,TX,102,Houston Police Department,local_police,TX,Texas,False
8183,2022-06-22,2022,GA,3500,Upson County Sheriff's Office,sheriff,GA,Georgia,False
8176,2022-06-23,2022,PA,19,Pennsylvania State Police,state_police,PA,Pennsylvania,False
8177,2022-06-23,2022,NC,3316,Rowan County Sheriff's Office,local_police,NC,North Carolina,False
8179,2022-06-24,2022,KS,259,Topeka Police Department,local_police,KS,Kansas,False
8182,2022-06-24,2022,GA,3179,Savannah Police Department,local_police,GA,Georgia,False
8184,2022-06-24,2022,OH,3501,Guernsey County Sheriff’s Office,sheriff,OH,Ohio,False
8187,2022-06-24,2022,FL,2695,Highlands County Sheriff's Department,sheriff,FL,Florida,False
8186,2022-06-25,2022,FL,1692,Indian River County Sheriff's Office,sheriff,FL,Florida,True
8186,2022-06-25,2022,FL,28,Brevard County Sheriff's Office,sheriff,FL,Florida,True
8186,2022-06-25,2022,FL,3502,Sebastian Police Department,local_police,FL,Florida,True
8652,2022-06-25,2022,CA,595,San Bernardino Police Department,local_police,CA,California,False
8180,2022-06-26,2022,CO,151,Pueblo Police Department,local_police,CO,Colorado,False
8188,2022-06-26,2022,NC,354,Charlotte Mecklenburg Police Department,local_police,NC,North Carolina,False
8192,2022-06-26,2022,AR,1696,North Little Rock Police Department,local_police,AR,Arkansas,False
8683,2022-06-26,2022,IN,1919,Gary Police Department,local_police,IN,Indiana,False
8185,2022-06-27,2022,OH,815,Akron Police Department,local_police,OH,Ohio,False
8189,2022-06-27,2022,NM,1114,U.S. Marshals Service,federal,NM,New Mexico,False
8191,2022-06-27,2022,CO,2026,Arvada Police Department,local_police,CO,Colorado,False
8212,2022-06-27,2022,AZ,80,Phoenix Police Department,local_police,AZ,Arizona,False
8190,2022-06-28,2022,KY,130,Kentucky State Police,state_police,KY,Kentucky,False
8193,2022-06-29,2022,NY,3503,Saranac Lake Village Police Department,local_police,NY,New York,False
8194,2022-06-29,2022,TX,955,Irving Police Department,local_police,TX,Texas,False
8195,2022-06-29,2022,FL,1255,Pinellas County Sheriff's Office,sheriff,FL,Florida,False
8197,2022-06-29,2022,TX,3504,Organized Crime Drug Enforcement Task Force,federal,TX,Texas,False
8203,2022-06-29,2022,TX,116,Fort Worth Police Department,local_police,TX,Texas,False
8209,2022-06-29,2022,CO,151,Pueblo Police Department,local_police,CO,Colorado,False
8196,2022-06-30,2022,VA,1612,Fairfax County Police Department,local_police,VA,Virginia,False
8223,2022-07-01,2022,NC,1557,Fayetteville Police Department,local_police,NC,North Carolina,False
8218,2022-07-02,2022,CA,38,Los Angeles Police Department,local_police,CA,California,False
8219,2022-07-02,2022,CA,1433,Huntington Park Police Department,local_police,CA,California,False
8220,2022-07-02,2022,CA,486,Sacramento Police Department,local_police,CA,California,False
8224,2022-07-02,2022,CO,1978,Adams County Sheriff's Department,sheriff,CO,Colorado,False
8222,2022-07-03,2022,NM,682,Dona Ana Sheriff's Department,sheriff,NM,New Mexico,False
8225,2022-07-03,2022,SD,2288,Sioux Falls Police Department,local_police,SD,South Dakota,False
8228,2022-07-03,2022,GA,1797,Houston County Sheriff's Office,sheriff,GA,Georgia,False
8199,2022-07-04,2022,NV,375,Las Vegas Metropolitan Police Department,local_police,NV,Nevada,False
8239,2022-07-04,2022,KY,130,Kentucky State Police,state_police,KY,Kentucky,False
8205,2022-07-05,2022,CA,38,Los Angeles Police Department,local_police,CA,California,False
8206,2022-07-05,2022,TX,3507,Port Neches Police Department,local_police,TX,Texas,False
8207,2022-07-05,2022,AZ,62,Glendale Police Department,local_police,AZ,Arizona,False
8217,2022-07-05,2022,CA,38,Los Angeles Police Department,local_police,CA,California,False
8226,2022-07-05,2022,GA,3510,Toccoa Police Department,local_police,GA,Georgia,False
8200,2022-07-06,2022,WV,360,West Virginia State Police,state_police,WV,West Virginia,False
8204,2022-07-06,2022,TX,3506,Beeville Police Department,local_police,TX,Texas,False
8229,2022-07-06,2022,MI,615,Detroit Police Department,local_police,MI,Michigan,False
8202,2022-07-07,2022,VA,1612,Fairfax County Police Department,local_police,VA,Virginia,False
8216,2022-07-07,2022,CA,38,Los Angeles Police Department,local_police,CA,California,False
8201,2022-07-08,2022,GA,3505,Marietta Police Department,local_police,GA,Georgia,False
8215,2022-07-08,2022,ND,2099,Fargo Police Department,local_police,ND,North Dakota,False
8227,2022-07-08,2022,TX,160,Harris County Sheriff's Office,sheriff,TX,Texas,False
8210,2022-07-09,2022,CA,519,Long Beach Police Department,local_police,CA,California,False
8211,2022-07-09,2022,CO,893,Colorado Springs Police Department,local_police,CO,Colorado,False
8213,2022-07-09,2022,NY,298,New York Police Department,local_police,NY,New York,False
8214,2022-07-09,2022,NY,298,New York Police Department,local_police,NY,New York,False
8232,2022-07-09,2022,KY,3511,Barren County Sheriff's Office,sheriff,KY,Kentucky,False
8208,2022-07-10,2022,IL,3508,Flossmoor Police Department,local_police,IL,Illinois,False
8221,2022-07-11,2022,OH,3509,Warren County Tactical Response Unit,state_other,OH,Ohio,False
8233,2022-07-12,2022,OH,3512,Clearcreek Township Police Department,local_police,OH,Ohio,False
8234,2022-07-13,2022,MN,109,Minneapolis Police Department,local_police,MN,Minnesota,False
8235,2022-07-13,2022,OR,408,Salem Police Department,local_police,OR,Oregon,False
8236,2022-07-13,2022,VA,3261,Henrico County Police Department,local_police,VA,Virginia,False
8237,2022-07-13,2022,TX,160,Harris County Sheriff's Office,sheriff,TX,Texas,False
8238,2022-07-13,2022,TX,1664,Grand Prairie Police Department,local_police,TX,Texas,False
8241,2022-07-13,2022,CA,1614,Salinas Police Department,local_police,CA,California,False
8242,2022-07-13,2022,IL,3513,Hancock County Sheriff’s Office,sheriff,IL,Illinois,False
8244,2022-07-13,2022,CO,106,Denver Police Department,local_police,CO,Colorado,False
8240,2022-07-14,2022,CA,735,Ontario Police Department,local_police,CA,California,False
8243,2022-07-14,2022,FL,579,Broward County Sheriff's Office,sheriff,FL,Florida,False
8245,2022-07-14,2022,CA,867,Modesto Police Department,local_police,CA,California,False
8250,2022-07-14,2022,MS,3516,Forrest County Sheriff's Office,sheriff,MS,Mississippi,False
8249,2022-07-15,2022,CA,3515,Westminster Police Department,local_police,CA,California,False
8251,2022-07-15,2022,TX,682,Dona Ana Sheriff's Department,sheriff,NM,New Mexico,False
8252,2022-07-15,2022,ME,3517,Penobscot County Sheriff's Office,sheriff,ME,Maine,False
8253,2022-07-15,2022,CO,106,Denver Police Department,local_police,CO,Colorado,False
8246,2022-07-16,2022,SC,3514,Georgetown Police Department,local_police,SC,South Carolina,False
8258,2022-07-16,2022,CA,595,San Bernardino Police Department,local_police,CA,California,False
8247,2022-07-17,2022,TX,984,Amarillo Police Department,local_police,TX,Texas,False
8248,2022-07-17,2022,AZ,195,Chandler Police Department,local_police,AZ,Arizona,False
8259,2022-07-17,2022,OH,3518,Highland County Sheriff's Office,sheriff,OH,Ohio,False
8257,2022-07-19,2022,AZ,80,Phoenix Police Department,local_police,AZ,Arizona,False
8260,2022-07-19,2022,CO,21,Aurora Police Department,local_police,CO,Colorado,True
8260,2022-07-19,2022,CO,565,Arapahoe County Sheriff's Office,sheriff,CO,Colorado,True
8262,2022-07-19,2022,VT,3523,Brattleboro Police Department,local_police,VT,Vermont,True
8262,2022-07-19,2022,VT,1862,Vermont State Police,state_police,VT,Vermont,True
8254,2022-07-20,2022,FL,2735,Fort Myers Police Department,local_police,FL,Florida,False
8255,2022-07-20,2022,MS,2010,Horn Lake Police Department,local_police,MS,Mississippi,False
8256,2022-07-20,2022,NC,317,Gastonia Police Department,local_police,NC,North Carolina,False
8261,2022-07-20,2022,MD,3519,Capital Area Regional Fugitive Task Force,federal,MD,Maryland,False
8277,2022-07-21,2022,NM,508,Albuquerque Police Department,local_police,NM,New Mexico,False
8272,2022-07-22,2022,GA,460,Gwinnett County Police Department,local_police,GA,Georgia,False
8274,2022-07-22,2022,CA,267,Riverside County Sheriff's Department,sheriff,CA,California,False
8276,2022-07-22,2022,SC,2324,Darlington County Sheriff's Office,sheriff,SC,South Carolina,False
8280,2022-07-22,2022,IL,3522,Bolingbrook Police Department,local_police,IL,Illinois,False
8281,2022-07-22,2022,CA,38,Los Angeles Police Department,local_police,CA,California,False
8264,2022-07-23,2022,MO,3520,Douglas County Sheriff's Office,sheriff,MO,Missouri,False
8269,2022-07-23,2022,OH,577,Cincinnati Police Department,local_police,OH,Ohio,False
8270,2022-07-23,2022,TX,3372,Fort Bend County Sheriff's Office,sheriff,TX,Texas,True
8270,2022-07-23,2022,TX,102,Houston Police Department,local_police,TX,Texas,True
8270,2022-07-23,2022,TX,951,Texas Department of Public Safety,state_police,TX,Texas,True
8273,2022-07-23,2022,FL,579,Broward County Sheriff's Office,sheriff,FL,Florida,False
8275,2022-07-23,2022,TX,2024,Bedford Police Department,local_police,TX,Texas,False
8651,2022-07-23,2022,FL,1280,Sneads Police Department,local_police,FL,Florida,True
8651,2022-07-23,2022,FL,2615,Jackson County Sheriff's Department,sheriff,FL,Florida,True
8266,2022-07-24,2022,PA,3521,Monongahela Police Department,local_police,PA,Pennsylvania,False
8267,2022-07-24,2022,AR,1483,Benton Police Department,local_police,AR,Arkansas,False
8268,2022-07-24,2022,OR,618,Portland Police Department,local_police,OR,Oregon,False
8271,2022-07-24,2022,FL,747,Hillsborough County Sheriff's Office,sheriff,FL,Florida,False
8278,2022-07-24,2022,CO,1679,Englewood Police Department,local_police,CO,Colorado,False
8265,2022-07-25,2022,SC,3461,Laurens County Sheriff's Department,sheriff,SC,South Carolina,False
8279,2022-07-25,2022,MS,1957,Jackson Police Department,local_police,MS,Mississippi,False
8283,2022-07-25,2022,IL,2933,Fulton County Sheriff's Department,sheriff,IL,Illinois,False
8284,2022-07-25,2022,VA,3524,Shenandoah County Sheriff's Office,sheriff,VA,Virginia,False
8282,2022-07-26,2022,SD,617,Rapid City Police Department,local_police,SD,South Dakota,False
8285,2022-07-27,2022,CA,38,Los Angeles Police Department,local_police,CA,California,False
8286,2022-07-27,2022,OR,618,Portland Police Department,local_police,OR,Oregon,False
8287,2022-07-27,2022,TX,330,Dallas Police Department,local_police,TX,Texas,False
8610,2022-07-28,2022,WV,3626,Summersville Police Department,local_police,WV,West Virginia,False
8288,2022-07-29,2022,CA,404,Sonoma County Sheriff's Department,sheriff,CA,California,False
8294,2022-07-29,2022,IN,2141,South Bend Police Department,local_police,IN,Indiana,False
8289,2022-07-30,2022,MN,1494,Rochester Police Department,local_police,MN,Minnesota,False
8291,2022-07-30,2022,FL,17,Jacksonville Sheriff's Office,sheriff,FL,Florida,False
8292,2022-07-30,2022,DC,882,Metropolitan Police Department,local_police,DC,District of Columbia,False
8293,2022-07-30,2022,OH,3526,Lorain Police Department,local_police,OH,Ohio,False
8295,2022-07-30,2022,CA,2571,Pasadena Police Department,local_police,CA,California,False
8297,2022-07-30,2022,WY,3338,Wyoming Highway Patrol,state_police,WY,Wyoming,True
8297,2022-07-30,2022,WY,3527,Crook County Sheriff's Department,sheriff,WY,Wyoming,True
8298,2022-07-30,2022,FL,1491,Pasco County Sheriff's Office,sheriff,FL,Florida,False
8309,2022-07-30,2022,GA,2957,Cherokee County Sheriff's Office,sheriff,GA,Georgia,False
8290,2022-07-31,2022,IN,3525,Greenfield Police Department,local_police,IN,Indiana,False
8296,2022-07-31,2022,TX,3089,Aransas Pass Police Department,local_police,TX,Texas,False
8306,2022-08-01,2022,AL,2374,Elmore County Sheriff's Office,sheriff,AL,Alabama,False
8307,2022-08-01,2022,GA,3424,Gordon County Sheriff's Office,sheriff,GA,Georgia,False
8308,2022-08-01,2022,ND,2099,Fargo Police Department,local_police,ND,North Dakota,False
8321,2022-08-01,2022,KY,3533,Barbourville Police Department,local_police,KY,Kentucky,False
8323,2022-08-01,2022,NC,2109,Yancey County Sheriff's Office,sheriff,NC,North Carolina,False
8311,2022-08-02,2022,NM,1414,Las Cruces Police Department,local_police,NM,New Mexico,False
8312,2022-08-02,2022,GA,865,Hall County Sheriff's Department,sheriff,GA,Georgia,False
8310,2022-08-03,2022,WA,2264,Spokane County Sheriff's Department,sheriff,WA,Washington,True
8310,2022-08-03,2022,WA,708,Spokane Police Department,local_police,WA,Washington,True
8322,2022-08-03,2022,UT,3364,St. George Police Department,local_police,UT,Utah,False
8611,2022-08-03,2022,FL,3627,Lakes Wales Police Department,local_police,FL,Florida,False
8325,2022-08-04,2022,OR,1964,Klamath Falls Police Department,local_police,OR,Oregon,False
8316,2022-08-05,2022,CO,1978,Adams County Sheriff's Department,sheriff,CO,Colorado,False
8320,2022-08-05,2022,NC,354,Charlotte Mecklenburg Police Department,local_police,NC,North Carolina,True
8320,2022-08-05,2022,NC,2772,Forsyth County Sheriff's Department,sheriff,NC,North Carolina,True
8612,2022-08-05,2022,FL,3628,Clermont Police Department,local_police,FL,Florida,False
8313,2022-08-06,2022,WA,3531,Yakima County Sheriff's Office,sheriff,WA,Washington,False
8317,2022-08-06,2022,AL,548,Lawrence County Sheriff's Office,sheriff,AL,Alabama,False
8318,2022-08-06,2022,FL,326,Orange County Sheriff's Office,sheriff,FL,Florida,False
8319,2022-08-06,2022,PA,19,Pennsylvania State Police,state_police,PA,Pennsylvania,False
8314,2022-08-07,2022,MO,201,Kansas City Police Department,local_police,MO,Missouri,False
8327,2022-08-07,2022,MN,3535,Wright County Sheriff's Office,sheriff,MN,Minnesota,False
8315,2022-08-08,2022,TX,160,Harris County Sheriff's Office,sheriff,TX,Texas,True
8315,2022-08-08,2022,TX,1129,Harris County Constable's Office,local_police,TX,Texas,True
8326,2022-08-08,2022,AR,2562,Arkansas State Police,state_police,AR,Arkansas,True
8326,2022-08-08,2022,AR,3534,Lawrence County Sheriff's Office,sheriff,AR,Arkansas,True
8324,2022-08-09,2022,SD,2288,Sioux Falls Police Department,local_police,SD,South Dakota,True
8324,2022-08-09,2022,SD,3246,Minnehaha County Sheriff's Office,sheriff,SD,South Dakota,True
8329,2022-08-10,2022,FL,3536,Monroe County Sheriff's Office,sheriff,FL,Florida,False
8330,2022-08-10,2022,PA,26254,U.S. Marshals Service,federal,PA,Pennsylvania,False
8328,2022-08-11,2022,OH,942,Ohio State Highway Patrol,state_police,OH,Ohio,False
8331,2022-08-11,2022,NM,759,Eddy County Sheriff's Office,sheriff,NM,New Mexico,False
8333,2022-08-11,2022,SC,3538,Eutawville Police Department,local_police,SC,South Carolina,False
8335,2022-08-11,2022,CA,236,San Bernardino County Sheriff's Department,sheriff,CA,California,False
8354,2022-08-11,2022,WY,3543,Bureau of Indian Affairs Police,federal,WY,Wyoming,False
8332,2022-08-12,2022,TX,3537,Richland Hills Police Department,local_police,TX,Texas,False
8334,2022-08-12,2022,WI,1745,Appleton Police Department,local_police,WI,Wisconsin,False
8336,2022-08-14,2022,IA,3270,Waterloo Police Department,local_police,IA,Iowa,False
8337,2022-08-15,2022,FL,219,Miami-Dade Police Department,local_police,FL,Florida,False
8387,2022-08-15,2022,VT,3571,Ludlow Police Department,local_police,VT,Vermont,False
8338,2022-08-16,2022,FL,219,Miami-Dade Police Department,local_police,FL,Florida,False
